District,Category,Cohort Year,Cohort,# Total Cohort,# Grads,% Grads,# Total Regents,% Total Regents of Cohort,% Total Regents of Grads,# Advanced Regents,% Advanced Regents of Cohort,% Advanced Regents of Grads,# Regents without Advanced,% Regents without Advanced of Cohort,% Regents without Advanced of Grads,# Local,% Local of Cohort,% Local of Grads,# Still Enrolled,% Still Enrolled,# Dropout,% Dropout,# SACC (IEP Diploma),% SACC (IEP Diploma) of Cohort,# TASC (GED),% TASC (GED) of Cohort
29,All Students,2011,4 year June,1051,667,63.5,629,59.8,94.3,59,5.6,8.8,570,54.2,85.5,38,3.6,5.7,307,29.2,67,6.4,5,0.5,4,0.4
29,All Students,2010,4 year June,931,581,62.4,548,58.9,94.3,84,9,14.5,464,49.8,79.9,33,3.5,5.7,266,28.6,68,7.3,7,0.8,7,0.8
29,All Students,2009,4 year June,825,486,58.9,450,54.5,92.6,45,5.5,9.3,405,49.1,83.3,36,4.4,7.4,256,31,68,8.2,7,0.8,8,1
29,All Students,2008,4 year June,990,538,54.3,510,51.5,94.8,37,3.7,6.9,473,47.8,87.9,28,2.8,5.2,353,35.7,75,7.6,12,1.2,12,1.2
29,All Students,2007,4 year June,1021,583,57.1,492,48.2,84.4,84,8.2,14.4,408,40,70,91,8.9,15.6,300,29.4,112,11,6,0.6,20,2
29,All Students,2006,4 year June,916,553,60.4,439,47.9,79.4,82,9,14.8,357,39,64.6,114,12.4,20.6,247,27,90,9.8,9,1,17,1.9
29,All Students,2005,4 year June,846,519,61.3,436,51.5,84,72,8.5,13.9,364,43,70.1,83,9.8,16,229,27.1,62,7.3,13,1.5,23,2.7
29,All Students,2004,4 year June,594,348,58.6,230,38.7,66.1,34,5.7,9.8,196,33,56.3,118,19.9,33.9,182,30.6,56,9.4,7,1.2,1,0.2
29,All Students,2003,4 year June,679,322,47.4,218,32.1,67.7,19,2.8,5.9,199,29.3,61.8,104,15.3,32.3,214,31.5,112,16.5,15,2.2,10,1.5
29,All Students,2002,4 year June,844,378,44.8,224,26.5,59.3,13,1.5,3.4,211,25,55.8,154,18.2,40.7,283,33.5,145,17.2,13,1.5,21,2.5
29,All Students,2001,4 year June,804,335,41.7,203,25.2,60.6,9,1.1,2.7,194,24.1,57.9,131,16.3,39.1,281,35,164,20.4,19,2.4,5,0.6
29,All Students,2014,5 year August,1250,997,79.8,898,71.8,90.1,57,4.6,5.7,841,67.3,84.4,99,7.9,9.9,75,6,134,10.7,33,2.6,11,0.9
29,All Students,2013,5 year August,1057,839,79.4,722,68.3,86.1,82,7.8,9.8,640,60.5,76.3,117,11.1,13.9,93,8.8,85,8,33,3.1,7,0.7
29,All Students,2012,5 year August,1061,823,77.6,742,69.9,90.2,90,8.5,10.9,652,61.5,79.2,81,7.6,9.8,94,8.9,99,9.3,38,3.6,7,0.7
29,All Students,2011,5 year August,1021,769,75.3,708,69.3,92.1,60,5.9,7.8,648,63.5,84.3,61,6,7.9,111,10.9,110,10.8,24,2.4,5,0.5
29,All Students,2010,5 year August,908,683,75.2,624,68.7,91.4,85,9.4,12.4,539,59.4,78.9,59,6.5,8.6,96,10.6,100,11,19,2.1,6,0.7
29,All Students,2009,5 year August,796,570,71.6,520,65.3,91.2,45,5.7,7.9,475,59.7,83.3,50,6.3,8.8,97,12.2,105,13.2,13,1.6,10,1.3
29,All Students,2008,5 year August,958,637,66.5,596,62.2,93.6,37,3.9,5.8,559,58.4,87.8,41,4.3,6.4,150,15.7,111,11.6,45,4.7,15,1.6
29,All Students,2007,5 year August,992,696,70.2,545,54.9,78.3,85,8.6,12.2,460,46.4,66.1,151,15.2,21.7,79,8,157,15.8,40,4,19,1.9
29,All Students,2006,5 year August,976,664,68,487,49.9,73.3,83,8.5,12.5,404,41.4,60.8,177,18.1,26.7,98,10,147,15.1,51,5.2,16,1.6
29,All Students,2014,5 year June,1250,983,78.6,889,71.1,90.4,57,4.6,5.8,832,66.6,84.6,94,7.5,9.6,84,6.7,139,11.1,33,2.6,11,0.9
29,All Students,2013,5 year June,1057,829,78.4,721,68.2,87,82,7.8,9.9,639,60.5,77.1,108,10.2,13,103,9.7,85,8,33,3.1,7,0.7
29,All Students,2012,5 year June,1061,814,76.7,741,69.8,91,90,8.5,11.1,651,61.4,80,73,6.9,9,102,9.6,100,9.4,38,3.6,7,0.7
29,All Students,2011,5 year June,1021,765,74.9,706,69.1,92.3,60,5.9,7.8,646,63.3,84.4,59,5.8,7.7,115,11.3,110,10.8,24,2.4,5,0.5
29,All Students,2010,5 year June,908,677,74.6,618,68.1,91.3,85,9.4,12.6,533,58.7,78.7,59,6.5,8.7,101,11.1,101,11.1,19,2.1,6,0.7
29,All Students,2009,5 year June,796,560,70.4,514,64.6,91.8,45,5.7,8,469,58.9,83.8,46,5.8,8.2,107,13.4,105,13.2,13,1.6,10,1.3
29,All Students,2008,5 year June,958,624,65.1,586,61.2,93.9,37,3.9,5.9,549,57.3,88,38,4,6.1,163,17,111,11.6,45,4.7,15,1.6
29,All Students,2007,5 year June,992,686,69.2,540,54.4,78.7,85,8.6,12.4,455,45.9,66.3,146,14.7,21.3,87,8.8,159,16,40,4,19,1.9
29,All Students,2006,5 year June,976,656,67.2,484,49.6,73.8,83,8.5,12.7,401,41.1,61.1,172,17.6,26.2,100,10.2,153,15.7,51,5.2,16,1.6
29,All Students,2005,5 year June,839,603,71.9,475,56.6,78.8,73,8.7,12.1,402,47.9,66.7,128,15.3,21.2,58,6.9,113,13.5,42,5,22,2.6
29,All Students,2004,5 year June,603,404,67,250,41.5,61.9,35,5.8,8.7,215,35.7,53.2,154,25.5,38.1,59,9.8,84,13.9,30,5,26,4.3
29,All Students,2003,5 year June,679,419,61.7,254,37.4,60.6,19,2.8,4.5,235,34.6,56.1,165,24.3,39.4,62,9.1,140,20.6,38,5.6,14,2.1
29,All Students,2002,5 year June,844,476,56.4,247,29.3,51.9,14,1.7,2.9,233,27.6,48.9,233,27.6,48.9,85,10.1,219,25.9,39,4.6,21,2.5
29,All Students,2001,5 year June,804,413,51.4,218,27.1,52.8,9,1.1,2.2,209,26,50.6,194,24.1,47,90,11.2,247,30.7,49,6.1,5,0.6
29,All Students,2013,6 year June,1048,851,81.2,726,69.3,85.3,82,7.8,9.6,644,61.5,75.7,125,11.9,14.7,54,5.2,100,9.5,36,3.4,7,0.7
29,All Students,2012,6 year June,1057,839,79.4,752,71.1,89.6,90,8.5,10.7,662,62.6,78.9,87,8.2,10.4,59,5.6,107,10.1,43,4.1,9,0.9
29,All Students,2011,6 year June,1022,794,77.7,723,70.7,91.1,60,5.9,7.6,663,64.9,83.5,71,6.9,8.9,80,7.8,115,11.3,26,2.5,6,0.6
29,All Students,2010,6 year June,902,697,77.3,636,70.5,91.2,85,9.4,12.2,551,61.1,79.1,61,6.8,8.8,60,6.7,115,12.7,20,2.2,5,0.6
29,All Students,2009,6 year June,786,585,74.4,530,67.4,90.6,45,5.7,7.7,485,61.7,82.9,55,7,9.4,54,6.9,122,15.5,15,1.9,9,1.1
29,All Students,2008,6 year June,937,648,69.2,606,64.7,93.5,38,4.1,5.9,568,60.6,87.7,42,4.5,6.5,70,7.5,132,14.1,73,7.8,14,1.5
29,All Students,2007,6 year June,981,707,72.1,549,56,77.7,85,8.7,12,464,47.3,65.6,158,16.1,22.3,49,5,164,16.7,43,4.4,18,1.8
29,All Students,2006,6 year June,933,680,72.9,492,52.7,72.4,83,8.9,12.2,409,43.8,60.1,188,20.2,27.6,37,4,153,16.4,46,4.9,17,1.8
29,All Students,2005,6 year June,836,613,73.3,477,57.1,77.8,73,8.7,11.9,404,48.3,65.9,136,16.3,22.2,37,4.4,126,15.1,44,5.3,15,1.8
29,All Students,2004,6 year June,599,420,70.1,253,42.2,60.2,35,5.8,8.3,218,36.4,51.9,167,27.9,39.8,51,8.5,88,14.7,29,4.8,11,1.8
29,All Students,2003,6 year June,686,434,63.3,258,37.6,59.4,19,2.8,4.4,239,34.8,55.1,176,25.7,40.6,36,5.2,149,21.7,38,5.5,23,3.4
29,All Students,2002,6 year June,844,491,58.2,249,29.5,50.7,14,1.7,2.9,235,27.8,47.9,246,29.1,50.1,58,6.9,231,27.4,39,4.6,21,2.5
29,All Students,2001,6 year June,804,436,54.2,222,27.6,50.9,9,1.1,2.1,213,26.5,48.9,213,26.5,48.9,28,3.5,284,35.3,51,6.3,5,0.6
30,All Students,2015,4 year August,2538,2015,79.4,1905,75.1,94.5,559,22,27.7,1346,53,66.8,110,4.3,5.5,314,12.4,174,6.9,15,0.6,20,0.8
30,All Students,2014,4 year August,2487,1977,79.5,1877,75.5,94.9,627,25.2,31.7,1250,50.3,63.2,100,4,5.1,317,12.7,164,6.6,9,0.4,20,0.8
30,All Students,2013,4 year August,2423,1926,79.5,1844,76.1,95.7,598,24.7,31,1246,51.4,64.7,82,3.4,4.3,310,12.8,166,6.9,10,0.4,11,0.5
30,All Students,2012,4 year August,2301,1727,75.1,1656,72,95.9,411,17.9,23.8,1245,54.1,72.1,71,3.1,4.1,324,14.1,224,9.7,15,0.7,9,0.4
30,All Students,2011,4 year August,2409,1782,74,1723,71.5,96.7,426,17.7,23.9,1297,53.8,72.8,59,2.4,3.3,393,16.3,200,8.3,24,1,9,0.4
30,All Students,2010,4 year August,2680,1893,70.6,1835,68.5,96.9,428,16,22.6,1407,52.5,74.3,58,2.2,3.1,515,19.2,225,8.4,26,1,21,0.8
30,All Students,2009,4 year August,2839,1966,69.2,1903,67,96.8,501,17.6,25.5,1402,49.4,71.3,63,2.2,3.2,589,20.7,238,8.4,25,0.9,21,0.7
30,All Students,2008,4 year August,2583,1697,65.7,1624,62.9,95.7,379,14.7,22.3,1245,48.2,73.4,73,2.8,4.3,560,21.7,277,10.7,15,0.6,33,1.3
30,All Students,2007,4 year August,2504,1668,66.6,1503,60,90.1,377,15.1,22.6,1126,45,67.5,165,6.6,9.9,500,20,285,11.4,11,0.4,38,1.5
30,All Students,2006,4 year August,2510,1648,65.7,1415,56.4,85.9,499,19.9,30.3,916,36.5,55.6,233,9.3,14.1,494,19.7,296,11.8,26,1,46,1.8
30,All Students,2005,4 year August,2453,1437,58.6,1225,49.9,85.2,375,15.3,26.1,850,34.7,59.2,212,8.6,14.8,588,24,322,13.1,26,1.1,80,3.3
30,All Students,2015,4 year June,2538,1938,76.4,1847,72.8,95.3,555,21.9,28.6,1292,50.9,66.7,91,3.6,4.7,390,15.4,175,6.9,15,0.6,20,0.8
30,All Students,2014,4 year June,2487,1919,77.2,1832,73.7,95.5,623,25.1,32.5,1209,48.6,63,87,3.5,4.5,375,15.1,164,6.6,9,0.4,20,0.8
30,All Students,2013,4 year June,2423,1870,77.2,1798,74.2,96.1,595,24.6,31.8,1203,49.6,64.3,72,3,3.9,364,15,166,6.9,12,0.5,11,0.5
30,All Students,2012,4 year June,2301,1683,73.1,1616,70.2,96,410,17.8,24.4,1206,52.4,71.7,67,2.9,4,368,16,224,9.7,15,0.7,9,0.4
30,All Students,2011,4 year June,2409,1735,72,1681,69.8,96.9,426,17.7,24.6,1255,52.1,72.3,54,2.2,3.1,440,18.3,200,8.3,24,1,9,0.4
30,All Students,2010,4 year June,2680,1771,66.1,1722,64.3,97.2,427,15.9,24.1,1295,48.3,73.1,49,1.8,2.8,637,23.8,225,8.4,26,1,21,0.8
30,All Students,2009,4 year June,2839,1824,64.2,1774,62.5,97.3,499,17.6,27.4,1275,44.9,69.9,50,1.8,2.7,731,25.7,238,8.4,25,0.9,21,0.7
30,All Students,2008,4 year June,2583,1613,62.4,1549,60,96,377,14.6,23.4,1172,45.4,72.7,64,2.5,4,644,24.9,277,10.7,15,0.6,33,1.3
30,All Students,2007,4 year June,2504,1573,62.8,1448,57.8,92.1,372,14.9,23.6,1076,43,68.4,125,5,7.9,595,23.8,288,11.5,11,0.4,35,1.4
30,All Students,2006,4 year June,2510,1554,61.9,1352,53.9,87,498,19.8,32,854,34,55,202,8,13,588,23.4,296,11.8,26,1,46,1.8
30,All Students,2005,4 year June,2453,1325,54,1166,47.5,88,370,15.1,27.9,796,32.5,60.1,159,6.5,12,700,28.5,322,13.1,26,1.1,80,3.3
30,All Students,2004,4 year June,2368,1289,54.4,1103,46.6,85.6,399,16.8,31,704,29.7,54.6,186,7.9,14.4,714,30.2,339,14.3,20,0.8,6,0.3
30,All Students,2003,4 year June,2490,1383,55.5,1204,48.4,87.1,391,15.7,28.3,813,32.7,58.8,179,7.2,12.9,674,27.1,392,15.7,19,0.8,22,0.9
30,All Students,2002,4 year June,2449,1216,49.7,1033,42.2,85,329,13.4,27.1,704,28.7,57.9,183,7.5,15,722,29.5,433,17.7,16,0.7,52,2.1
30,All Students,2001,4 year June,2353,1196,50.8,947,40.2,79.2,283,12,23.7,664,28.2,55.5,252,10.7,21.1,712,30.3,369,15.7,67,2.8,8,0.3
30,All Students,2014,5 year August,2462,2063,83.8,1942,78.9,94.1,628,25.5,30.4,1314,53.4,63.7,121,4.9,5.9,76,3.1,271,11,30,1.2,22,0.9
30,All Students,2013,5 year August,2401,1999,83.3,1901,79.2,95.1,600,25,30,1301,54.2,65.1,98,4.1,4.9,102,4.2,251,10.5,33,1.4,16,0.7
30,All Students,2012,5 year August,2290,1821,79.5,1735,75.8,95.3,411,17.9,22.6,1324,57.8,72.7,86,3.8,4.7,128,5.6,288,12.6,40,1.7,11,0.5
30,All Students,2011,5 year August,2385,1885,79,1808,75.8,95.9,427,17.9,22.7,1381,57.9,73.3,77,3.2,4.1,107,4.5,334,14,45,1.9,13,0.5
30,All Students,2010,5 year August,2653,2033,76.6,1960,73.9,96.4,430,16.2,21.2,1530,57.7,75.3,73,2.8,3.6,159,6,393,14.8,40,1.5,27,1
30,All Students,2009,5 year August,2788,2135,76.6,2054,73.7,96.2,505,18.1,23.7,1549,55.6,72.6,81,2.9,3.8,215,7.7,371,13.3,39,1.4,27,1
30,All Students,2008,5 year August,2537,1834,72.3,1739,68.5,94.8,381,15,20.8,1358,53.5,74,95,3.7,5.2,222,8.8,388,15.3,48,1.9,44,1.7
30,All Students,2007,5 year August,2491,1805,72.5,1572,63.1,87.1,374,15,20.7,1198,48.1,66.4,233,9.4,12.9,188,7.5,410,16.5,41,1.6,45,1.8
30,All Students,2006,5 year August,2528,1785,70.6,1481,58.6,83,500,19.8,28,981,38.8,55,304,12,17,198,7.8,447,17.7,59,2.3,37,1.5
30,All Students,2014,5 year June,2462,2045,83.1,1931,78.4,94.4,628,25.5,30.7,1303,52.9,63.7,114,4.6,5.6,88,3.6,277,11.3,30,1.2,22,0.9
30,All Students,2013,5 year June,2401,1989,82.8,1895,78.9,95.3,600,25,30.2,1295,53.9,65.1,94,3.9,4.7,112,4.7,251,10.5,33,1.4,16,0.7
30,All Students,2012,5 year June,2290,1808,79,1725,75.3,95.4,411,17.9,22.7,1314,57.4,72.7,83,3.6,4.6,140,6.1,289,12.6,40,1.7,11,0.5
30,All Students,2011,5 year June,2385,1873,78.5,1800,75.5,96.1,427,17.9,22.8,1373,57.6,73.3,73,3.1,3.9,118,4.9,335,14,45,1.9,13,0.5
30,All Students,2010,5 year June,2653,2003,75.5,1930,72.7,96.4,430,16.2,21.5,1500,56.5,74.9,73,2.8,3.6,184,6.9,398,15,40,1.5,27,1
30,All Students,2009,5 year June,2788,2112,75.8,2035,73,96.4,505,18.1,23.9,1530,54.9,72.4,77,2.8,3.6,234,8.4,375,13.5,39,1.4,27,1
30,All Students,2008,5 year June,2537,1802,71,1710,67.4,94.9,381,15,21.1,1329,52.4,73.8,92,3.6,5.1,251,9.9,391,15.4,48,1.9,44,1.7
30,All Students,2007,5 year June,2491,1782,71.5,1565,62.8,87.8,374,15,21,1191,47.8,66.8,217,8.7,12.2,206,8.3,415,16.7,41,1.6,45,1.8
30,All Students,2006,5 year June,2528,1765,69.8,1475,58.3,83.6,500,19.8,28.3,975,38.6,55.2,290,11.5,16.4,217,8.6,448,17.7,59,2.3,38,1.5
30,All Students,2005,5 year June,2426,1598,65.9,1316,54.2,82.4,385,15.9,24.1,931,38.4,58.3,282,11.6,17.6,247,10.2,466,19.2,40,1.6,74,3.1
30,All Students,2004,5 year June,2429,1597,65.7,1294,53.3,81,427,17.6,26.7,867,35.7,54.3,303,12.5,19,247,10.2,463,19.1,39,1.6,83,3.4
30,All Students,2003,5 year June,2490,1645,66.1,1352,54.3,82.2,402,16.1,24.4,950,38.2,57.8,293,11.8,17.8,220,8.8,548,22,46,1.8,31,1.2
30,All Students,2002,5 year June,2449,1527,62.4,1222,49.9,80,354,14.5,23.2,868,35.4,56.8,311,12.7,20.4,235,9.6,585,23.9,40,1.6,52,2.1
30,All Students,2001,5 year June,2353,1461,62.1,1059,45,72.5,294,12.5,20.1,765,32.5,52.4,405,17.2,27.7,230,9.8,564,24,89,3.8,8,0.3
30,All Students,2013,6 year June,2391,2022,84.6,1917,80.2,94.8,600,25.1,29.7,1317,55.1,65.1,105,4.4,5.2,46,1.9,274,11.5,34,1.4,15,0.6
30,All Students,2012,6 year June,2282,1850,81.1,1762,77.2,95.2,411,18,22.2,1351,59.2,73,88,3.9,4.8,70,3.1,307,13.5,45,2,10,0.4
30,All Students,2011,6 year June,2378,1916,80.6,1837,77.2,95.9,427,18,22.3,1410,59.3,73.6,79,3.3,4.1,56,2.4,341,14.3,51,2.1,13,0.5
30,All Students,2010,6 year June,2637,2065,78.3,1983,75.2,96,430,16.3,20.8,1553,58.9,75.2,82,3.1,4,76,2.9,427,16.2,44,1.7,24,0.9
30,All Students,2009,6 year June,2777,2175,78.3,2087,75.2,96,506,18.2,23.3,1581,56.9,72.7,88,3.2,4,115,4.1,415,14.9,42,1.5,29,1
30,All Students,2008,6 year June,2529,1880,74.3,1773,70.1,94.3,382,15.1,20.3,1391,55,74,107,4.2,5.7,107,4.2,429,17,67,2.6,44,1.7
30,All Students,2007,6 year June,2485,1848,74.4,1601,64.4,86.6,374,15.1,20.2,1227,49.4,66.4,247,9.9,13.4,100,4,437,17.6,49,2,49,2
30,All Students,2006,6 year June,2492,1825,73.2,1501,60.2,82.2,501,20.1,27.5,1000,40.1,54.8,324,13,17.8,91,3.7,476,19.1,56,2.2,40,1.6
30,All Students,2005,6 year June,2421,1669,68.9,1349,55.7,80.8,385,15.9,23.1,964,39.8,57.8,320,13.2,19.2,143,5.9,503,20.8,41,1.7,64,2.6
30,All Students,2004,6 year June,2398,1662,69.3,1332,55.5,80.1,428,17.8,25.8,904,37.7,54.4,330,13.8,19.9,160,6.7,511,21.3,40,1.7,23,1
30,All Students,2003,6 year June,2495,1724,69.1,1390,55.7,80.6,404,16.2,23.4,986,39.5,57.2,334,13.4,19.4,81,3.2,581,23.3,54,2.2,55,2.2
30,All Students,2002,6 year June,2449,1597,65.2,1251,51.1,78.3,357,14.6,22.4,894,36.5,56,352,14.4,22,109,4.5,639,26.1,42,1.7,52,2.1
30,All Students,2001,6 year June,2353,1535,65.2,1094,46.5,71.3,295,12.5,19.2,799,34,52.1,448,19,29.2,78,3.3,637,27.1,94,4,8,0.3
31,All Students,2015,4 year August,4434,3669,82.7,3237,73,88.2,1346,30.4,36.7,1891,42.6,51.5,432,9.7,11.8,450,10.1,224,5.1,29,0.7,62,1.4
31,All Students,2014,4 year August,4665,3768,80.8,3368,72.2,89.4,1335,28.6,35.4,2033,43.6,54,400,8.6,10.6,555,11.9,255,5.5,31,0.7,56,1.2
31,All Students,2013,4 year August,4631,3718,80.3,3377,72.9,90.8,1234,26.6,33.2,2143,46.3,57.6,341,7.4,9.2,537,11.6,276,6,37,0.8,62,1.3
31,All Students,2012,4 year August,4544,3613,79.5,3262,71.8,90.3,1151,25.3,31.9,2111,46.5,58.4,351,7.7,9.7,572,12.6,289,6.4,26,0.6,44,1
31,All Students,2011,4 year August,4481,3468,77.4,3143,70.1,90.6,1083,24.2,31.2,2060,46,59.4,325,7.3,9.4,571,12.7,338,7.5,40,0.9,61,1.4
31,All Students,2010,4 year August,4567,3612,79.1,3264,71.5,90.4,1057,23.1,29.3,2207,48.3,61.1,348,7.6,9.6,523,11.5,366,8,19,0.4,47,1
31,All Students,2009,4 year August,4543,3418,75.2,3173,69.8,92.8,1109,24.4,32.4,2064,45.4,60.4,245,5.4,7.2,640,14.1,372,8.2,38,0.8,74,1.6
31,All Students,2008,4 year August,4626,3452,74.6,3215,69.5,93.1,1085,23.5,31.4,2130,46,61.7,237,5.1,6.9,685,14.8,389,8.4,28,0.6,69,1.5
31,All Students,2007,4 year August,4490,3330,74.2,2921,65.1,87.7,1003,22.3,30.1,1918,42.7,57.6,409,9.1,12.3,649,14.5,382,8.5,29,0.6,93,2.1
31,All Students,2006,4 year August,4559,3413,74.9,2849,62.5,83.5,1193,26.2,35,1656,36.3,48.5,564,12.4,16.5,604,13.2,388,8.5,55,1.2,96,2.1
31,All Students,2005,4 year August,4415,3180,72,2497,56.6,78.5,1057,23.9,33.2,1440,32.6,45.3,683,15.5,21.5,658,14.9,337,7.6,80,1.8,160,3.6
31,All Students,2015,4 year June,4434,3594,81.1,3198,72.1,89,1345,30.3,37.4,1853,41.8,51.6,396,8.9,11,524,11.8,224,5.1,30,0.7,62,1.4
31,All Students,2014,4 year June,4665,3685,79,3317,71.1,90,1334,28.6,36.2,1983,42.5,53.8,368,7.9,10,638,13.7,255,5.5,31,0.7,56,1.2
31,All Students,2013,4 year June,4631,3647,78.8,3326,71.8,91.2,1232,26.6,33.8,2094,45.2,57.4,321,6.9,8.8,608,13.1,276,6,37,0.8,62,1.3
31,All Students,2012,4 year June,4544,3527,77.6,3209,70.6,91,1151,25.3,32.6,2058,45.3,58.3,318,7,9,658,14.5,289,6.4,26,0.6,44,1
31,All Students,2011,4 year June,4481,3392,75.7,3095,69.1,91.2,1083,24.2,31.9,2012,44.9,59.3,297,6.6,8.8,646,14.4,338,7.5,41,0.9,61,1.4
31,All Students,2010,4 year June,4567,3486,76.3,3179,69.6,91.2,1054,23.1,30.2,2125,46.5,61,307,6.7,8.8,649,14.2,366,8,19,0.4,47,1
31,All Students,2009,4 year June,4543,3308,72.8,3085,67.9,93.3,1106,24.3,33.4,1979,43.6,59.8,223,4.9,6.7,747,16.4,372,8.2,41,0.9,74,1.6
31,All Students,2008,4 year June,4626,3331,72,3129,67.6,93.9,1083,23.4,32.5,2046,44.2,61.4,202,4.4,6.1,806,17.4,389,8.4,28,0.6,69,1.5
31,All Students,2007,4 year June,4490,3239,72.1,2867,63.9,88.5,1002,22.3,30.9,1865,41.5,57.6,372,8.3,11.5,738,16.4,385,8.6,30,0.7,90,2
31,All Students,2006,4 year June,4559,3337,73.2,2812,61.7,84.3,1191,26.1,35.7,1621,35.6,48.6,525,11.5,15.7,679,14.9,389,8.5,55,1.2,96,2.1
31,All Students,2005,4 year June,4415,3086,69.9,2457,55.7,79.6,1057,23.9,34.3,1400,31.7,45.4,629,14.2,20.4,752,17,337,7.6,80,1.8,160,3.6
31,All Students,2004,4 year June,4106,2782,67.8,2218,54,79.7,1029,25.1,37,1189,29,42.7,564,13.7,20.3,832,20.3,363,8.8,121,2.9,8,0.2
31,All Students,2003,4 year June,4186,2811,67.2,2168,51.8,77.1,883,21.1,31.4,1285,30.7,45.7,643,15.4,22.9,902,21.5,360,8.6,75,1.8,38,0.9
31,All Students,2002,4 year June,4096,2719,66.4,2039,49.8,75,861,21,31.7,1178,28.8,43.3,682,16.7,25.1,823,20.1,411,10,44,1.1,97,2.4
31,All Students,2001,4 year June,3826,2558,66.9,1895,49.5,74.1,874,22.8,34.2,1021,26.7,39.9,664,17.4,26,771,20.2,393,10.3,93,2.4,11,0.3
31,All Students,2014,5 year August,4655,3913,84.1,3433,73.7,87.7,1337,28.7,34.2,2096,45,53.6,480,10.3,12.3,174,3.7,421,9,69,1.5,78,1.7
31,All Students,2013,5 year August,4624,3860,83.5,3456,74.7,89.5,1235,26.7,32,2221,48,57.5,404,8.7,10.5,216,4.7,401,8.7,70,1.5,76,1.6
31,All Students,2012,5 year August,4544,3774,83.1,3352,73.8,88.8,1151,25.3,30.5,2201,48.4,58.3,422,9.3,11.2,240,5.3,404,8.9,56,1.2,70,1.5
31,All Students,2011,5 year August,4478,3663,81.8,3255,72.7,88.9,1083,24.2,29.6,2172,48.5,59.3,408,9.1,11.1,231,5.2,463,10.3,57,1.3,61,1.4
31,All Students,2010,5 year August,4548,3755,82.6,3341,73.5,89,1057,23.2,28.1,2284,50.2,60.8,414,9.1,11,201,4.4,472,10.4,45,1,72,1.6
31,All Students,2009,5 year August,4526,3616,79.9,3300,72.9,91.3,1110,24.5,30.7,2190,48.4,60.6,316,7,8.7,250,5.5,532,11.8,37,0.8,86,1.9
31,All Students,2008,5 year August,4600,3611,78.5,3323,72.2,92,1085,23.6,30,2238,48.7,62,288,6.3,8,254,5.5,561,12.2,84,1.8,84,1.8
31,All Students,2007,5 year August,4476,3494,78.1,3003,67.1,85.9,1005,22.5,28.8,1998,44.6,57.2,491,11,14.1,208,4.6,597,13.3,73,1.6,98,2.2
31,All Students,2006,5 year August,4646,3578,77,2919,62.8,81.6,1195,25.7,33.4,1724,37.1,48.2,659,14.2,18.4,256,5.5,600,12.9,111,2.4,95,2
31,All Students,2014,5 year June,4655,3895,83.7,3430,73.7,88.1,1335,28.7,34.3,2095,45,53.8,465,10,11.9,190,4.1,423,9.1,69,1.5,78,1.7
31,All Students,2013,5 year June,4624,3843,83.1,3449,74.6,89.7,1235,26.7,32.1,2214,47.9,57.6,394,8.5,10.3,233,5,401,8.7,70,1.5,76,1.6
31,All Students,2012,5 year June,4544,3765,82.9,3344,73.6,88.8,1151,25.3,30.6,2193,48.3,58.2,421,9.3,11.2,249,5.5,404,8.9,56,1.2,70,1.5
31,All Students,2011,5 year June,4478,3626,81,3236,72.3,89.2,1083,24.2,29.9,2153,48.1,59.4,390,8.7,10.8,268,6,463,10.3,57,1.3,61,1.4
31,All Students,2010,5 year June,4548,3737,82.2,3332,73.3,89.2,1057,23.2,28.3,2275,50,60.9,405,8.9,10.8,219,4.8,472,10.4,45,1,72,1.6
31,All Students,2009,5 year June,4526,3589,79.3,3285,72.6,91.5,1110,24.5,30.9,2175,48.1,60.6,304,6.7,8.5,276,6.1,533,11.8,37,0.8,86,1.9
31,All Students,2008,5 year June,4600,3593,78.1,3314,72,92.2,1085,23.6,30.2,2229,48.5,62,279,6.1,7.8,271,5.9,561,12.2,85,1.8,84,1.8
31,All Students,2007,5 year June,4476,3463,77.4,2987,66.7,86.3,1005,22.5,29,1982,44.3,57.2,476,10.6,13.7,228,5.1,608,13.6,73,1.6,98,2.2
31,All Students,2006,5 year June,4646,3561,76.6,2914,62.7,81.8,1195,25.7,33.6,1719,37,48.3,647,13.9,18.2,264,5.7,613,13.2,111,2.4,91,2
31,All Students,2005,5 year June,4462,3353,75.1,2562,57.4,76.4,1058,23.7,31.6,1504,33.7,44.9,791,17.7,23.6,276,6.2,552,12.4,119,2.7,157,3.5
31,All Students,2004,5 year June,4238,3134,73.9,2336,55.1,74.5,1034,24.4,33,1302,30.7,41.5,798,18.8,25.5,221,5.2,557,13.1,120,2.8,206,4.9
31,All Students,2003,5 year June,4186,3075,73.5,2262,54,73.6,890,21.3,28.9,1372,32.8,44.6,813,19.4,26.4,339,8.1,591,14.1,136,3.2,44,1.1
31,All Students,2002,5 year June,4096,2983,72.8,2139,52.2,71.7,865,21.1,29,1274,31.1,42.7,863,21.1,28.9,367,9,562,13.7,83,2,99,2.4
31,All Students,2001,5 year June,3826,2825,73.8,1970,51.5,69.7,881,23,31.2,1089,28.5,38.5,862,22.5,30.5,221,5.8,634,16.6,134,3.5,11,0.3
31,All Students,2013,6 year June,4614,3908,84.7,3481,75.4,89.1,1235,26.8,31.6,2246,48.7,57.5,427,9.3,10.9,113,2.4,440,9.5,76,1.6,76,1.6
